id,image_url,page_url,Title,Actors,Production,Director,Release_date,Genre,Awards,Critic_Score,Runtime
43,N/A,https://www.imdb.com/title/tt0001101/,Abraham Lincoln's Clemency,Leopold Wharton,N/A,Theodore Wharton,05 Nov 1910,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",N/A
44,N/A,https://www.imdb.com/title/tt0001109/,L'aluminite,N/A,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A
45,N/A,https://www.imdb.com/title/tt0001112/,Amleto,"Dante Cappelli, Maria Caserini",N/A,Mario Caserini,N/A,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A
46,N/A,https://www.imdb.com/title/tt0001113/,Amor gitano,N/A,N/A,Segundo de Chomón,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A
47,N/A,https://www.imdb.com/title/tt0001115/,Ansigttyven I,"Philip Bech, Aage Bjørnbak, Alfred Cohn, Aage Fønss",N/A,Gunnar Helsengreen,27 Oct 1910,Crime,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A
48,N/A,https://www.imdb.com/title/tt0001116/,Ansigttyven II,"Philip Bech, Aage Bjørnbak, Alfred Cohn, Aage Fønss",N/A,Gunnar Helsengreen,15 Nov 1910,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",N/A
49,N/A,https://www.imdb.com/title/tt0001122/,The Red Inn,"Jeanne Cheirel, Julien Clément, Georges Saillard, Jean Worms",N/A,Camille de Morlhon,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A
50,N/A,https://www.imdb.com/title/tt0001141/,The Butterfly,N/A,N/A,Robert W. Paul,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",N/A
51,N/A,https://www.imdb.com/title/tt0001142/,By Order of Napoleon,N/A,N/A,Theo Frenkel,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}]",N/A
52,N/A,https://www.imdb.com/title/tt0001147/,O Centenário da Guerra Peninsular,N/A,N/A,N/A,N/A,Documentary,N/A,[],N/A
53,N/A,https://www.imdb.com/title/tt0001159/,The Connecticut Yankee,William V. Mong,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A
54,N/A,https://www.imdb.com/title/tt0001163/,Corrida da Rampa,N/A,N/A,N/A,11 Jul 1910,Documentary,N/A,[],N/A
55,N/A,https://www.imdb.com/title/tt0001175/,Camille,"Sarah Bernhardt, Lou Tellegen, Paul Capellani, Jean Chameroy",N/A,"André Calmettes, Louis Mercanton, Henri Pouctal",24 Feb 1912,"Drama, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A
56,N/A,https://www.imdb.com/title/tt0001179/,Desfile histórico del centenario,N/A,N/A,Hermanos Alva,N/A,N/A,N/A,[],N/A
57,N/A,https://www.imdb.com/title/tt0001184/,Don Juan de Serrallonga,"Dolores Puchol, Cecilio Rodríguez de la Vega",N/A,"Ricardo de Baños, Alberto Marro",N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",58 min
58,N/A,https://www.imdb.com/title/tt0001186/,Dorothy and the Scarecrow in Oz,Marcia Moore,N/A,Otis Turner,14 Apr 1910,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A
59,N/A,https://www.imdb.com/title/tt0001203/,Excursión al Gombreny,N/A,N/A,Fructuós Gelabert,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}]",N/A
60,N/A,https://www.imdb.com/title/tt0001230/,Gentleman Joe,Harry Carey,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A
61,https://m.media-amazon.com/images/M/MV5BYjU4MDlhOGItNWFlOS00ZjlkLTliNDctNDQ5Y2RmNjFiMDZlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_SX300.jpg,https://www.imdb.com/title/tt0001240/,Hamlet,"Alwin Neuß, Aage Hertel, Ella La Cour, Emilie Sannom",N/A,August Blom,15 Apr 1911,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A
62,N/A,https://www.imdb.com/title/tt0001247/,His Brother's Wife,N/A,N/A,Theo Frenkel,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A
63,https://m.media-amazon.com/images/M/MV5BN2U5Y2MzNzMtZThmZC00OTgyLWFjZGYtZjhhMGZjZmFhMzgzXkEyXkFqcGdeQXVyNjc4NTQxNjg@._V1_SX300.jpg,https://www.imdb.com/title/tt0001258/,The White Slave Trade,"Ellen Diedrich, Victor Fabian, Julie Henriksen, Rigmor Jerichau",N/A,August Blom,02 Aug 1910,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",45 min
64,N/A,https://www.imdb.com/title/tt0001277/,Kapergasten,"Alfred Cohn, Aage Fønss, Jenny Roelsgaard, Aage Schmidt",N/A,Alfred Cohn,14 Oct 1910,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A
65,https://m.media-amazon.com/images/M/MV5BN2Y0Nzk4MDItOWVkZS00ODg3LTg2ZWYtYjVhYTQ3MjQ3MGI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt0001285/,The Life of Moses,"Pat Hartigan, Julia Arthur, William Humphrey, Charles Kent",N/A,J. Stuart Blackton,04 Dec 1909,"Biography, Drama, Family",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",50 min
66,N/A,https://www.imdb.com/title/tt0001338/,A Night in May,N/A,N/A,Vladimir Krivtsov,N/A,Drama,N/A,[],N/A
67,N/A,https://www.imdb.com/title/tt0001341/,Jarní sen starého mládence,"Josef Kricenský, Ferry Seidl, Berta Friedrichová, Marie Demartiniová-Hradcanská",N/A,Josef Kricenský,07 Feb 1913,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A
68,N/A,https://www.imdb.com/title/tt0001348/,Orientalsk dans,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A
69,N/A,https://www.imdb.com/title/tt0001353/,Paganini,N/A,N/A,Albert Capellani,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A
70,N/A,https://www.imdb.com/title/tt0001358/,Peder Tordenskjold,"Christian Hansen, Valborg Kierkegaard, Ernst Munkeboe, Carl Schenstrøm",N/A,Ernst Munkeboe,08 Dec 1910,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A
71,N/A,https://www.imdb.com/title/tt0001359/,A Pesca do Bacalhau,N/A,N/A,N/A,08 Apr 1910,Documentary,N/A,[],N/A
72,N/A,https://www.imdb.com/title/tt0001364/,El pobre Valbuena,N/A,N/A,Segundo de Chomón,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A
73,N/A,https://www.imdb.com/title/tt0001366/,Un portero modelo,N/A,N/A,Segundo de Chomón,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A
74,https://m.media-amazon.com/images/M/MV5BOGRiYzM5ZmMtZDI1Yy00MWUxLThkNmEtMjAzYzdiZmRmOGM5XkEyXkFqcGdeQXVyNDg5MjMyMTM@._V1_SX300.jpg,https://www.imdb.com/title/tt0001370/,Rainha Depois de Morta Inês de Castro,"Carlos Santos, Eduardo Brasão, Amelia Vieira",N/A,Carlos Santos,02 May 1910,"Drama, History",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A
75,N/A,https://www.imdb.com/title/tt0001379/,A Record Hustle Through Foggy London,N/A,N/A,Theo Frenkel,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}]",N/A
76,N/A,https://www.imdb.com/title/tt0001381/,En rekrut fra 64,"Gustav Helios, Alfred Lind, Jutta Lund, Thora Meincke",N/A,"Alexander Christian, Urban Gad",01 Aug 1910,"Drama, War",N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.6/10'}]",N/A
77,N/A,https://www.imdb.com/title/tt0001382/,Revolução de 5 de Outubro,N/A,N/A,Manuel Maria da Costa Veiga,N/A,Documentary,N/A,[],N/A
78,N/A,https://www.imdb.com/title/tt0001386/,Le roi des parfums,N/A,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A
79,N/A,https://www.imdb.com/title/tt0001422/,Trail to the West,Gilbert M. 'Broncho Billy' Anderson,N/A,Gilbert M. 'Broncho Billy' Anderson,N/A,N/A,N/A,[],N/A
80,N/A,https://www.imdb.com/title/tt0001440/,Valdemar Sejr,"Philip Bech, Aage Bjørnbak, Ragnhild Christensen, Alfred Cohn",N/A,Gunnar Helsengreen,29 Aug 1910,"Drama, History",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",N/A
81,N/A,https://www.imdb.com/title/tt0001465/,As Últimas Inundações do Tejo em Santarém,N/A,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A
82,N/A,https://www.imdb.com/title/tt0001475/,Amor fatal,"Lucia Sturza-Bulandra, Tony Bulandra, Constantin Neamtu-Ottonel, Aurel Barbelian",N/A,Grigore Brezeanu,18 Sep 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A
83,N/A,https://www.imdb.com/title/tt0001495/,A Balkan Episode,N/A,N/A,Theo Frenkel,31 Aug 1911,N/A,N/A,[],N/A
84,https://m.media-amazon.com/images/M/MV5BYzkwMmIyOTYtMjM4OC00YWMzLWI5YjEtYzQ1NzgxMzEzZGY5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,https://www.imdb.com/title/tt0001498/,The Battle of Trafalgar,"Sydney Booth, Herbert Prior, James Gordon, Charles Ogle",N/A,J. Searle Dawley,22 Sep 1911,"Short, War",N/A,[],51 min
85,N/A,https://www.imdb.com/title/tt0001515/,The Brand,N/A,N/A,Thomas H. Ince,N/A,N/A,N/A,[],N/A
86,N/A,https://www.imdb.com/title/tt0001521/,En bryllupsaften,"Robert Dinesen, Mathilde Nielsen, Olivia Norrie",N/A,Einar Zangenberg,06 Nov 1911,N/A,N/A,[],N/A
87,N/A,https://www.imdb.com/title/tt0001530/,The Bushranger's Bride,"Alfred Rolfe, Lily Dampier, Raymond Longford, Lottie Lyell",N/A,Alfred Rolfe,01 Jun 1914,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A
88,N/A,https://www.imdb.com/title/tt0001531/,"Captain Starlight, or Gentleman of the Road","Lily Dampier, Lottie Lyell, Augustus Neville, Alfred Rolfe",N/A,Alfred Rolfe,16 Mar 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A
89,N/A,https://www.imdb.com/title/tt0001555/,Cortejo Cívico,N/A,N/A,N/A,07 Oct 1911,N/A,N/A,[],N/A
90,N/A,https://www.imdb.com/title/tt0001569/,The Daddy's Dream,Mary Pickford,N/A,N/A,N/A,N/A,N/A,[],N/A
91,N/A,https://www.imdb.com/title/tt0001586/,A Dog's Tale,Mary Pickford,N/A,Thomas H. Ince,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A
92,N/A,https://www.imdb.com/title/tt0001592/,Ekspeditricen,"Elna From, Ella La Cour, Henny Lauritzen, Lauritz Olsen",N/A,August Blom,12 Aug 1911,N/A,N/A,[],45 min
93,N/A,https://www.imdb.com/title/tt0001602/,El fantasma del castillo,"Adela Carboné, Fernando Delgado, Margarita Dubertrand, Juan Espantaleón",N/A,"José Buchs, Julio Roesset",N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A
94,N/A,https://www.imdb.com/title/tt0001603/,Den farlige leg,"Ane Marie Christiansen, Robert Dinesen, Kai Lind, Viggo Lindstrøm",N/A,N/A,10 Sep 1911,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}]",N/A
95,N/A,https://www.imdb.com/title/tt0001604/,The Fatal Wedding,"Master Anson, Miss Clare, Tom Cosgrove, George D. Ellis",N/A,Raymond Longford,24 Apr 1911,Drama,N/A,[],N/A
96,N/A,https://www.imdb.com/title/tt0001628/,The Four Poster Pest,Norma Talmadge,N/A,N/A,N/A,N/A,N/A,[],N/A
97,N/A,https://www.imdb.com/title/tt0001630/,Der fremde Vogel,"Asta Nielsen, Hans Mierendorff, Eugenie Werner, Louis Ralph",N/A,Urban Gad,11 Nov 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",45 min
98,N/A,https://www.imdb.com/title/tt0001648/,The Golden West,N/A,N/A,George Young,27 Mar 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A
99,N/A,https://www.imdb.com/title/tt0001706/,The Infant at Snakeville,"Gilbert M. 'Broncho Billy' Anderson, Augustus Carney, Harry Todd, Victor Potel",N/A,Gilbert M. 'Broncho Billy' Anderson,03 Jun 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",N/A
100,N/A,https://www.imdb.com/title/tt0001711/,Jahreszeiten des Lebens,"Fritz Achterberg, Hans Albers, Rita Clermont, Mia Cordes",N/A,Franz Hofer,N/A,N/A,N/A,[],N/A
101,N/A,https://www.imdb.com/title/tt0001712/,Jane Shore,Florence Barker,N/A,Frank Powell,02 Nov 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A
102,N/A,https://www.imdb.com/title/tt0001716/,Julius Caesar's Sandals,N/A,N/A,Theo Frenkel,19 Oct 1911,N/A,N/A,[],N/A
103,N/A,https://www.imdb.com/title/tt0001731/,The Convict Hero,"Lily Dampier, Raymond Longford, Lottie Lyell",N/A,Alfred Rolfe,01 Jun 1914,N/A,N/A,[],N/A
104,N/A,https://www.imdb.com/title/tt0001756/,Lucha por la herencia,"Juan Argelagués, Juan Arguelagues, Gerardo Peña, Juana Pola",N/A,"Fructuós Gelabert, Otto Mulhauser",N/A,N/A,N/A,[],92 min
105,N/A,https://www.imdb.com/title/tt0001764/,Madero al sur del país,N/A,N/A,Hermanos Alva,N/A,N/A,N/A,[],N/A
106,N/A,https://www.imdb.com/title/tt0001778/,Menneskedyret,N/A,N/A,N/A,19 Apr 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A
107,N/A,https://www.imdb.com/title/tt0001780/,Midsummer Tide,N/A,N/A,August Blom,N/A,N/A,N/A,[],N/A
108,N/A,https://www.imdb.com/title/tt0001785/,The Miner's Curse,N/A,N/A,Alfred Rolfe,07 Dec 1911,N/A,N/A,[],N/A
109,https://m.media-amazon.com/images/M/MV5BMTg2NTM0NjA0MF5BMl5BanBnXkFtZTgwOTMzNzExMzE@._V1_SX300.jpg,https://www.imdb.com/title/tt0001790/,"Les Misérables, Part 1: Jean Valjean","Henry Krauss, Henri Étiévant, Maria Ventura, Mistinguett",N/A,Albert Capellani,01 Apr 1913,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",60 min
110,N/A,https://www.imdb.com/title/tt0001803/,The Mystery of a Hansom Cab,N/A,N/A,W.J. Lincoln,04 Mar 1911,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A
111,N/A,https://www.imdb.com/title/tt0001812/,Oedipus Rex,"Suzanne de Baere, Theo Frenkel",N/A,Theo Frenkel,01 Jan 1913,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",56 min
112,N/A,https://www.imdb.com/title/tt0001826/,Par habitude,"Max Linder, Maurice Chevalier",N/A,Max Linder,N/A,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A
113,N/A,https://www.imdb.com/title/tt0001889/,Skæbnebæltet,"Karen Caspersen, Benjamin Christensen, Fritz Lamprecht, Ellen Malberg",N/A,Svend Rindom,13 Nov 1913,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A
114,https://m.media-amazon.com/images/M/MV5BMDEyNDBmNDEtMGQ5Mi00YjJjLWFjOGItNWNjMjUwNzI2NTJiXkEyXkFqcGdeQXVyMTA3NzE5MzE@._V1_SX300.jpg,https://www.imdb.com/title/tt0001892/,Den sorte drøm,"Asta Nielsen, Valdemar Psilander, Gunnar Helsengreen, Emil Albes",Det Danske Filminstitut,Urban Gad,19 Aug 1911,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",53 min
115,N/A,https://www.imdb.com/title/tt0001895/,Sport Hípico,N/A,N/A,N/A,01 May 1911,Documentary,N/A,[],N/A
116,N/A,https://www.imdb.com/title/tt0001911/,Nell Gwynne,"Nellie Stewart, Augustus Neville, Charles Lawrence, Stewart Clyde",N/A,Raymond Longford,01 Jun 1914,"Biography, Drama, History",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A
117,N/A,https://www.imdb.com/title/tt0001914/,Regina,"Asta Nielsen, Fritz Weidemann, Emil Albes, Hermann Seldeneck",N/A,Urban Gad,26 Feb 1914,N/A,N/A,[],N/A
118,N/A,https://www.imdb.com/title/tt0001920/,Temblor de 1911 en México,N/A,N/A,Hermanos Alva,N/A,N/A,N/A,[],N/A
119,N/A,https://www.imdb.com/title/tt0001964/,The Traitress,"Asta Nielsen, Max Obal, Robert Valberg, Emil Albes",N/A,Urban Gad,20 Jan 1912,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",48 min
120,N/A,https://www.imdb.com/title/tt0001965/,Vicio y virtud,N/A,N/A,Enrique Blanco,N/A,N/A,N/A,[],N/A
121,N/A,https://www.imdb.com/title/tt0001992/,Zwei Frauen,Henny Porten,N/A,N/A,N/A,N/A,N/A,[],N/A
122,N/A,https://www.imdb.com/title/tt0001993/,L'électrocuté,N/A,N/A,Camille de Morlhon,N/A,Sci-Fi,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A
123,https://m.media-amazon.com/images/M/MV5BNmY2YTI1YzgtZjU4NS00OTBlLWFhMDItMjk4ZjcyZmI3NmI0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt0001998/,The Adventures of Lieutenant Petrosino,N/A,N/A,Sidney M. Goldin,01 Nov 1912,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A
124,https://m.media-amazon.com/images/M/MV5BOTk1Mzg0NDAzMl5BMl5BanBnXkFtZTgwMjg4NzYwMjE@._V1_SX300.jpg,https://www.imdb.com/title/tt0002001/,The Alaska-Siberian Expedition,Frank E. Kleinschmidt,N/A,N/A,20 May 1912,Documentary,N/A,[],N/A
125,N/A,https://www.imdb.com/title/tt0002019/,Amor de bestia,N/A,N/A,José María Codina,N/A,N/A,N/A,[],N/A
126,N/A,https://www.imdb.com/title/tt0002022/,Anfisa,"Vladimir Maksimov, Vladimir Shaternikov",N/A,Yakov Protazanov,24 Jan 1912,Drama,N/A,[],N/A
127,N/A,https://www.imdb.com/title/tt0002026/,Anny - Story of a Prostitute,"Julie Jansen-Fuhr, Johan Andersson, Gunlaug Lund, Waldemar Zwinge",N/A,Adam Eriksen,09 Nov 1912,"Drama, Romance",N/A,[],68 min
